Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
F&M Bank,Outside Lawrence Director,Jason West,Owner,Old Castor River,2022,Executive Manager - Mountain Top Investments,
F&M Bank,Outside Lawrence Director,Jason West,Partner,"A&B Developers,LLC",2022,Executive Manager - Mountain Top Investments,
F&M Bank,Outside Lawrence Director,Jason West,Partner,Kansas Webfeet LLC,2022,Executive Manager - Mountain Top Investments,
F&M Bank,Executive Vice President,John Peck,,,2022,,
F&M Bank,,2023,"William S. Stuard,Jr.",Chairman of the Board and CEO,,,
F&M Bank,CEO/Director,William S. Stuard,,,2023,,
F&M Bank,President/Director,William S. Stuard,,"F&M Investment Services,Inc.",2023,,
F&M Bank,President/Director,William S. Stuard,,Clarksville Capital Corporation,2023,,
F&M Bank,President/Director,William S. Stuard,,F&M Real Estate Investment Corporation,2023,,
F&M Bank,President/Director,William S. Stuard,,Western Star Securities Company,2023,,
F&M Bank,President/Director,William S. Stuard,,Finance Subsidiary Corporation,2023,,
F&M Bank,President/Director,William S. Stuard,,F&M Facilities Corporation,2023,,
F&M Bank,President/Director,William S. Stuard,,F&M Transportation Corporation,2023,,
F&M Bank,Director/Principal Shareholder,"Gaylon M. Lawrence,Jr.",,,2023,Business Owner,
F&M Bank,Director/Principal Shareholder,"Gaylon M. Lawrence,Jr.",,F&M Bank,2023,Business Owner,
F&M Bank,Outside Lawrence Director,Jason West,,,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Outside Lawrence Director,Jason West,,F&M Bank,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Owner,Jason West,Owner,"Pointe West,LLC",2023,Executive Manager - Mountain Top Investments,
F&M Bank,Owner,Jason West,Owner,Pointe West Farms,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Owner,Jason West,Owner,JKW Family Ltd Partnership,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Owner,Jason West,Owner,Blue Ribbon Capital,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Owner,Jason West,Owner,Old Castor River,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Partner,Jason West,Owner,"A&B Developers,LLC",2023,Executive Manager - Mountain Top Investments,
F&M Bank,Partner,Jason West,Owner,Kansas Webfeet LLC,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Director,Jason West,Owner,Heitz Wine Cellars,2023,Executive Manager - Mountain Top Investments,
F&M Bank,Executive Vice President/CFO,C. DeWayne Olive,,,2023,,
F&M Bank,Secretary/Treasurer/Director,C. DeWayne Olive,,F&M Bank,2023,,
F&M Bank,Secretary/Treasurer/Director,C. DeWayne Olive,,"F&M Investment Services,Inc.",2023,,
F&M Bank,Secretary/Treasurer/Director,C. DeWayne Olive,,Clarksville Capital Corporation,2023,,
F&M Bank,Secretary/Treasurer/Director,C. DeWayne Olive,,F&M Real Estate Investment Corporation,2023,,
F&M Bank,VP/Secretary/Treasurer/Director,C. DeWayne Olive,,Western Star Securities Company,2023,,
F&M Bank,Secretary/Treasurer/Director,C. DeWayne Olive,,Finance Subsidiary Corporation,2023,,
F&M Bank,Secretary/Director,C. DeWayne Olive,,F&M Facilities Corporation,2023,,
F&M Bank,Secretary/Director,C. DeWayne Olive,,F&M Transportation Corporation,2023,,
F&M Bank,Owner,C. DeWayne Olive,Owner,Olive Management Advisory Services,2023,,
F&M Bank,Treasurer,C. DeWayne Olive,Owner,Church of Christ at Trenton Crossing,2023,,
F&M Bank,President/Director,John Peck,,,2023,,
F&M Bank,Director,John Peck,,F&M Bank,2023,,
F&M Bank,Director,John Peck,,Western Star Securities Company,2023,,
F & M Financial Corp,President,Franklin W. Latta,,,2014,,
F & M Financial Corp,CEO,Franklin W. Latta,,,2014,,
F & M Financial Corp,Director,Larry Deason,,,2014,,
F & M Financial Corp,President,Larry Deason,,,2014,,
F & M Financial Corp,Director,Betty L. Rankin,,,2014,,
F & M Financial Corp,,Betty L. Rankin,,,2014,,
F & M Financial Corp,Director,"Millard V. Young,Jr.",Owner,Young Oil Company,2014,Corporate President,
F & M Financial Corp,Director,"Arthur Fite,IV",Owner,Fite Law Firm,2014,Attorney,
F & M Financial Corp,Director,John Bekkers,,,2014,Corporate Executive,
F & M Financial Corp,Director,Joe Lively,Owner,"Lively Foodland,Inc.",2014,Corporate Executive,
F & M Financial Corp,Director,David Neisler,Owner,Deck Foods,2014,Corporate Executive,
F & M Financial Corp,,Margaret Whorton,,,2014,Real Estate,
F & M Financial Corp,,Mary Woods,,,2014,Teller,
F & M Financial Corp,,Norwood Green,,,2014,Retired,
F & M Financial Corp,President,Franklin W. Latta,CEO,Farmers & Merchants Bank,2015,,434539
F & M Financial Corp,Director,Larry Deason,President,Farmers & Merchants Bank,2015,,434539
F & M Financial Corp,Director,Betty L. Rankin,Human Resources,Farmers & Merchants Bank,2015,,434539
F & M Financial Corp,Director,"Millard V. Young,Jr.",Owner,Young Oil Company,2015,Corporate President,434539
F & M Financial Corp,Director,"Arthur Fite,IV",Owner,Fite Law Firm,2015,Attorney,434539
F & M Financial Corp,Director,John Bekkers,Director,Farmers & Merchants Bank,2015,Corporate Executive,434539
F & M Financial Corp,Director,Joe Lively,Owner,"Lively Foodland,Inc.",2015,Corporate Executive,434539
F & M Financial Corp,Director,David Neisler,Owner,Deck Foods,2015,Corporate Executive,434539
F & M FINANCIAL CORP,President,Franklin W. Latta,CEO,Farmers & Merchants Bank,2016,,
F & M FINANCIAL CORP,VP / Director,Christopher F. Latta,CFO,Farmers & Merchants Bank,2016,,
F & M FINANCIAL CORP,Director,Larry Deason,President,Farmers & Merchants Bank,2016,,
F & M FINANCIAL CORP,,Betty L. Rankin,Human Resources,Farmers & Merchants Bank,2016,,
F & M FINANCIAL CORP,Director,"Arthur Fite,IV",Owner,Fite Law Firm,2016,Attorney,
F & M FINANCIAL CORP,Director,John Bekkers,Director,Farmers & Merchants Bank,2016,Corporate Executive,
F & M FINANCIAL CORP,Director,Joe Lively,Director,Farmers & Merchants Bank,2016,Retired,
F & M FINANCIAL CORP,Director,David Neisler,Owner,Deck Foods,2016,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,"NLM Marketing,LLC",2016,Corporate President,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,LGK Sales & Marketing Inc.,2016,Corporate President,
F & M FINANCIAL CORP,,Margaret Whorton,,,2016,Real Estate,
F & M FINANCIAL CORP,,Mary Woods,,,2016,Teller,
F & M FINANCIAL CORP,,Norwood Green,,,2016,Retired,
F & M FINANCIAL CORP,President,Franklin W. Latta,CEO,Farmers & Merchants Bank,2017,,434539
F & M FINANCIAL CORP,VP / Director,Christopher F. Latta,President,Farmers & Merchants Bank,2017,,
F & M FINANCIAL CORP,Director,Larry Deason,Director,Farmers & Merchants Bank,2017,,
F & M FINANCIAL CORP,,Betty L. Rankin,Human Resources,Farmers & Merchants Bank,2017,,
F & M FINANCIAL CORP,Director,"Arthur Fite,IV",Director,Farmers & Merchants Bank,2017,Attorney,
F & M FINANCIAL CORP,,"Arthur Fite,IV",Owner,Fite Law Firm,2017,Attorney,
F & M FINANCIAL CORP,,"Arthur Fite,IV",,Fite Law Firm,2017,Attorney,
F & M FINANCIAL CORP,Director,John Bekkers,Director,Farmers & Merchants Bank,2017,Corporate Executive,
F & M FINANCIAL CORP,Director,Joe Lively,Director,Farmers & Merchants Bank,2017,Retired,
F & M FINANCIAL CORP,Director,David Neisler,Director,Farmers & Merchants Bank,2017,Corporate Executive,
F & M FINANCIAL CORP,,David Neisler,Owner,Deck Foods,2017,Corporate Executive,
F & M FINANCIAL CORP,,David Neisler,,Deck Foods,2017,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Director,Farmers & Merchants Bank,2017,Corporate President,
F & M FINANCIAL CORP,,Greg Kernion,Owner,"NLM Marketing,LLC",2017,Corporate President,
F & M FINANCIAL CORP,,Greg Kernion,,"NLM Marketing,LLC",2017,Corporate President,
F & M FINANCIAL CORP,,Greg Kernion,Owner,LGK Sales & Marketing Inc.,2017,Corporate President,
F & M FINANCIAL CORP,,Greg Kernion,,LGK Sales & Marketing Inc.,2017,Corporate President,
F & M FINANCIAL CORP,,Margaret Whorton,,,2017,Real Estate,
F & M FINANCIAL CORP,,Mary Woods,,,2017,Teller,
F & M FINANCIAL CORP,,Norwood Green,,,2017,Retired,
F & M FINANCIAL CORP,President,Frankiln W. Latta,CEO,Farmers & Merchants Bank,2018,,
F & M FINANCIAL CORP,VP / Director,Christopher F. Latta,President,Farmers & Merchants Bank,2018,,
F & M FINANCIAL CORP,Director,Larry Deason,Director,Farmers & Merchants Bank,2018,,
F & M FINANCIAL CORP,VP of Human Resources,Betty L. Rankin,Human Resources,Farmers & Merchants Bank,2018,,
F & M FINANCIAL CORP,Director,"Arthur Fite,IV",Owner,Fite Law Firm,2018,Attorney,
F & M FINANCIAL CORP,Director,John Bekkers,Director,Farmers & Merchants Bank,2018,Corporate Executive,
F & M FINANCIAL CORP,Director,David Neisler,Director,Farmers & Merchants Bank,2018,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Director,Farmers & Merchants Bank,2018,Corporate Executive,
F & M FINANCIAL CORP,,Margaret L. or Mallory Whorton,,,2018,Real Estate,
F & M FINANCIAL CORP,,Mary Woods,,,2018,Teller,
F & M FINANCIAL CORP,,Norwood Green,,,2018,Retired,
F & M FINANCIAL CORP,President,Frankiln W. Latta,CEO,Farmers & Merchants Bank,2020,,434539
F & M FINANCIAL CORP,VP / Director,Christopher F. Latta,President,Farmers & Merchants Bank,2020,,434539
F & M FINANCIAL CORP,Director,Larry Deason,Director,Farmers & Merchants Bank,2020,,434539
F & M FINANCIAL CORP,Secretary,Betty L. Rankin,Human Resources,Farmers & Merchants Bank,2020,VP of Human Resources,434539
F & M FINANCIAL CORP,Director,Arthur Fite,Director,Farmers & Merchants Bank,2020,Attorney,434539
F & M FINANCIAL CORP,Director,Arthur Fite,Owner,Fite Law Firm,2020,Attorney,434539
F & M FINANCIAL CORP,Director,John Bekkers,Director,Farmers & Merchants Bank,2020,Corporate Executive,434539
F & M FINANCIAL CORP,Director,David Neisler,Director,Farmers & Merchants Bank,2020,Corporate Executive,434539
F & M FINANCIAL CORP,,David Neisler,Owner,Deck Foods,2020,Corporate Executive,434539
F & M FINANCIAL CORP,Director,Greg Kernion,Director,Farmers & Merchants Bank,2020,Corporate Executive,434539
F & M FINANCIAL CORP,,Greg Kernion,Owner,"NLM Marketing,LLC",2020,Corporate Executive,434539
F & M FINANCIAL CORP,,Greg Kernion,Owner,LGK Sales & Marketing Inc.,2020,Corporate Executive,434539
F & M FINANCIAL CORP,,Margaret L. or Mallory Whorton,,,2020,Real Estate,434539
F & M FINANCIAL CORP,,Mary Latta Woods,,,2020,Teller,434539
F & M FINANCIAL CORP,,Norwood Green,,,2020,Retired,434539
F & M FINANCIAL CORP,President,Frankiln W. Latta,,,2021,,
F & M FINANCIAL CORP,VP / Director,Christopher F. Latta,,,2021,,
F & M FINANCIAL CORP,Director,Larry Deason,,,2021,,
F & M FINANCIAL CORP,Secretary,Betty L. Rankin,,,2021,VP of Human Resources,
F & M FINANCIAL CORP,Director,Thomas Brimer,Owner,Pokey Brimer Auto Sales,2021,Corporate Executive,
F & M FINANCIAL CORP,Director,Trudy Lowe,Chief Operations Officer,"Preferred Health Services,Inc.",2021,Corporate Executive,
F & M FINANCIAL CORP,Director,John Bekkers,,,2021,Corporate Executive,
F & M FINANCIAL CORP,Director,David Neisler,Owner,Deck Foods,2021,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,"NLM Marketing,LLC",2021,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,LGK Sales & Marketing Inc.,2021,Corporate Executive,
F & M FINANCIAL CORP,,Margaret L. or Mallory Whorton,,,2021,Real Estate,
F & M FINANCIAL CORP,,Mary Latta Woods,,,2021,Teller,
F & M FINANCIAL CORP,,Norwood Green,,,2021,Retired,
F & M FINANCIAL CORP,President,Frankiln W. Latta,,,2023,,
F & M FINANCIAL CORP,President,Christopher F. Latta,,,2023,,
F & M FINANCIAL CORP,Director,Larry Deason,,,2023,,
F & M FINANCIAL CORP,Secretary,Betty L. Rankin,,,2023,VP of Human Resources,
F & M FINANCIAL CORP,Director,Thomas Brimer,Owner,Pokey Brimer Auto Sales,2023,Corporate Executive,
F & M FINANCIAL CORP,Director,Trudy Lowe,Chief Operations Officer,"Preferred Health Services,Inc.",2023,Corporate Executive,
F & M FINANCIAL CORP,Director,David Neisler,Owner,Deck Foods,2023,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,"NLM Marketing,LLC",2023,Corporate Executive,
F & M FINANCIAL CORP,Director,Greg Kernion,Owner,LGK Sales & Marketing Inc.,2023,Corporate Executive,
F & M FINANCIAL CORP,,Margaret L. or Mallory Whorton,,,2023,Real Estate,
"FNMD Bancshares,Inc.",Director,Gene A. Batson,Director,"Batson Greenhouse,Inc.",2018,"Batson Greenhouse,Inc.",
"FNMD Bancshares,Inc.",Director,Todd M. Faden,Director,"Faden Builders,Inc.",2018,"Faden Builders,Inc.",
"FNMD Bancshares,Inc.",Director,J. Vann Gannaway,Director,"Vann Gannaway Chevrolet,Inc.",2018,"Vann Gannaway Chevrolet,Inc.",
"FNMD Bancshares,Inc.",Director and Chairman of the Board,"John D. Pease,III",,,2018,,
"FNMD Bancshares,Inc.","Director,Executive Vice President and Trust Officer","John D. Pease,IV",,,2018,,
"FNMD Bancshares,Inc.",Director,Del G. Potter,Attorney at Law,Bowen & Schroth PA,2018,Attorney- Bowen & Schroth PA,
"FNMD Bancshares,Inc.",Director,Glenn R. Rogers,President,Zellwin Farms Company,2018,Zellwin Farms Company,
"FNMD Bancshares,Inc.","Director,and Corporate Secretary","Samuel S. Sadler,III","Director,and Owner/Director","Sam S. Sadler,III Inc.",2018,"Sam S. Sadler,III Inc.",
"FNMD Bancshares,Inc.",Director,J. Elliott Seabrook,,,2018,Retired President CITROSUCO,
"FNMD Bancshares,Inc.",Director,Edee Waite-Robinson,,"Viva Gourmet,LLC",2018,,
"FNMD Bancshares,Inc.",Vice Chairman of the Board,Robert D. White,,,2018,First National Bank of Mount Dora,
"FNMD Bancshares,Inc.","Senior Vice President,CFO and Cashier",Andrew T. Kurtz,,"SSA Partners,LLC",2018,First National Bank of Mount Dora,
"FNBMD Bancshares,Inc.",Director,Gene A. Batson,President/Owner,"Batson Greenhouse,Inc.",2019,"Batson Greenhouse,Inc.",61832
"FNBMD Bancshares,Inc.",Director,Todd M. Faden,President/Owner,"Faden Builders,Inc.",2019,"Faden Builders,Inc.",61832
"FNBMD Bancshares,Inc.",Director,J. Vann Gannaway,President/Owner,"Vann Gannaway Chevrolet,Inc.",2019,"Vann Gannaway Chevrolet,Inc.",61832
"FNBMD Bancshares,Inc.",Director and Chairman of the Board,"John D. Pease,III",,,2019,,61832
"FNBMD Bancshares,Inc.","Director,Executive Vice President and Trust Officer","John D. Pease,IV",,,2019,First National Bank of Mount Dora,61832
"FNBMD Bancshares,Inc.",Director,Del G. Potter,Attorney at Law,Bowen & Schroth PA,2019,Attorney- Bowen & Schroth PA,61832
"FNBMD Bancshares,Inc.",Director,Glenn R. Rogers,President,Zellwin Farms Company,2019,Zellwin Farms Company,61832
"FNBMD Bancshares,Inc.","Director,and Corporate Secretary","Samuel S. Sadler,III",Owner/Director,"Sam S. Sadler,III Inc.",2019,"Sam S. Sadler,III Inc.",61832
"FNBMD Bancshares,Inc.",Director,J. Elliott Seabrook,,,2019,Retired President CITROSUCO,61832
"FNBMD Bancshares,Inc.",Director,Edee Waite-Robinson,Owner/Managing Member,"Viva Gourmet,LLC",2019,"Viva Gourmet,LLC",61832
"FNBMD Bancshares,Inc.",Vice Chairman of the Board,Robert D. White,,,2019,,61832
"FNBMD Bancshares,Inc.","Senior Vice President,CFO and Cashier",Andrew T. Kurtz,,,2019,First National Bank of Mount Dora,61832
"FNBMD Bancshares,Inc.",Director,Todd M. Faden,President/Owner,"Faden Builders,Inc.",2019,"Faden Builders,Inc.",
"FNBMD Bancshares,Inc.",Director,Brian Gannaway,President,"Vann Gannaway Chevrolet,Inc.",2019,"Vann Gannaway Chevrolet,Inc.",
"FNBMD Bancshares,Inc.",Director,"John D. Pease,III",,,2019,,
"FNBMD Bancshares,Inc.",Director and Vice Chairman,"John D. Pease,IV",,,2019,First National Bank of Mount Dora,
"FNBMD Bancshares,Inc.",Director,Del G. Potter,Attorney at Law,Bowen & Schroth PA,2019,Attorney- Bowen & Schroth PA,
"FNBMD Bancshares,Inc.",Director,Edee Waite-Robinson,Owner/Managing Member,"Viva Gourmet,LLC",2019,"Viva Gourmet,LLC",
"FNBMD Bancshares,Inc.",Director,Glenn R. Rogers,President,Zellwin Farms Company,2019,Zellwin Farms Company,
"FNBMD Bancshares,Inc.","Director,and Corporate Secretary","Samuel S. Sadler,III",Owner/Director,"Sam S. Sadler,III Inc.",2019,"Sam S. Sadler,III Inc.",
"FNBMD Bancshares,Inc.",Director,H. James Simpson,President,Simpson Fruit Company,2019,Simpson Fruit Company,
"FNBMD Bancshares,Inc.",Director,Ty R. Strode,President,"Agri-Starts,Inc.",2019,"Agri-Starts,Inc.",
"FNBMD Bancshares,Inc.",Vice Chairman of the Board,Robert D. White,,,2019,First National Bank of Mount Dora,
"FNBMD Bancshares,Inc.","Senior Vice President,CFO and Cashier",Andrew T. Kurtz,,,2019,First National Bank of Mount Dora,
"FNBMD Bancshares,Inc.",Director,Todd M. Faden,President/Owner,"Faden Builders,Inc.",2022,"Faden Builders,Inc.",
"FNBMD Bancshares,Inc.",Director,Brian Gannaway,President,"Vann Gannaway Chevrolet,Inc.",2022,"Vann Gannaway Chevrolet,Inc.",
"FNBMD Bancshares,Inc.",Director,"John D. Pease,III",Director and Vice Chairman,First National Bank of Mount Dora,2022,,
"FNBMD Bancshares,Inc.",Director,"John D. Pease,IV",Director and Vice Chairman,First National Bank of Mount Dora,2022,,
"FNBMD Bancshares,Inc.",Director,Del G. Potter,Attorney at Law,Bowen & Schroth PA,2022,Attorney- Bowen & Schroth PA,
"FNBMD Bancshares,Inc.",Director,Edee Waite-Robinson,Owner/Managing Member,"Viva Gourmet,LLC",2022,"Viva Gourmet,LLC",
"FNBMD Bancshares,Inc.",Director,Glenn R. Rogers,President,Zellwin Farms Company,2022,Zellwin Farms Company,
"FNBMD Bancshares,Inc.","Director,and Corp. Secretary","Samuel S. Sadler,III",Owner/Director,"Sam S. Sadler,III Inc.",2022,"Sam S. Sadler,III Inc.",
"FNBMD Bancshares,Inc.",Director,H. James Simpson,President- Simpson Fruit Co.,Simpson Fruit Company,2022,Simpson Fruit Company,
"FNBMD Bancshares,Inc.",Director,Ty R. Strode,President,"Agri-Starts,Inc.",2022,"Agri-Starts,Inc.",
"FNBMD Bancshares,Inc.",Director / Chairman of the Board,Robert D. White,,,2022,First National Bank of Mount Dora,
"FNBMD Bancshares,Inc.","Senior Vice President,CFO and Cashier",Andrew T. Kurtz,,,2022,First National Bank of Mount Dora,
"FNB Bancshares of Central Alabama,Inc.",Director,Barbara Jordan,Director,FNB of Central Alabama,2017,Retired,
"FNB Bancshares of Central Alabama,Inc.",,"W.C. Martin,Jr. (deceased)",,,2017,Retired,
"FNB Bancshares of Central Alabama,Inc.","VP,Secretary","and Treasurer,Virginia S. Lee","COO,Director and Chief Financial Officer",FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",Senior Vice President,Shirley Griffin,,FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",Senior Vice President,Jennifer James,,FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",President,James B. Flemming,"Chief Development Officer,Director",FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",Chairman and Director,W. R. McKinzey,Director,FNB of Central Alabama,2017,Mayor of the City of Aliceville and Business Owner,
"FNB Bancshares of Central Alabama,Inc.",Chairman and Director,W. R. McKinzey,President,Tenn-Tom Publishing Corporation,2017,Mayor of the City of Aliceville and Business Owner,
"FNB Bancshares of Central Alabama,Inc.",Chairman and Director,W. R. McKinzey,President,M & M Printing Corporation,2017,Mayor of the City of Aliceville and Business Owner,
"FNB Bancshares of Central Alabama,Inc.",,Susan M. Milner,Director,FNB of Central Alabama,2017,Attorney,
"FNB Bancshares of Central Alabama,Inc.",Vice Chairman and Director,Mary M. Noland,Director and Banking Officer,FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",,"James H. Clayton,Jr.",Director and Executive Vice President,FNB of Central Alabama,2017,,
"FNB Bancshares of Central Alabama,Inc.",,Principal Shareholder: Milner Ltd Partnership,,,2017,,
"FNB Bancshares of Central Alabama,Inc.",Vice President,"Robert H. Gould,Jr.","President,CEO","and Director,FNB of Central Alabama",2017,,
"FNB Bancshares of Central Alabama,Inc.",Vice President,"Robert H. Gould,Jr.",Member,"Belvedere,LLC",2017,,
"FNB Bancshares of Central Alabama,Inc.",Vice President,"Robert H. Gould,Jr.",Member,"Durwood Cable,LLC",2017,,
"FNB Bancshares of Central Alabama,Inc.",,Stephen Mason,Senior Vice President,FNB of Central Alabama,2017,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Director,Barbara Jordan,Director,FNB of Central Alabama,2018,Retired,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",,"W.C. Martin,Jr. (deceased)",,,2018,Retired,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.","VP,Secretary","and Treasurer,Virginia S. Lee","COO,Director and Chief Financial Officer",FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Senior Vice President,Shirley Griffin,,FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Senior Vice President,Jennifer James,,FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",President,James B. Flemming,"Chief Development Officer,Director",FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Chairman and Director,W. R. McKinzey,Director,FNB of Central Alabama,2018,Mayor of the City of Aliceville and Business Owner,n/aFNB BANCSHARES OF CENTRAL ALABAMA
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Vice Chairman and Director,Mary M. Noland,Director and Banking Officer,FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",,"James H. Clayton,Jr.",Director and Executive Vice President,FNB of Central Alabama,2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Vice President,"Robert H. Gould,Jr.","President,CEO","and Director,FNB of Central Alabama",2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Vice President,"Robert H. Gould,Jr.",Member,"Belvedere,LLC",2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",Vice President,"Robert H. Gould,Jr.",Member,"Durwood Cable,LLC",2018,,
"FNB BANCSHARES OF CENTRAL ALABAMA,INC.",,Stephen Mason,Senior Vice President,FNB of Central Alabama,2018,,
"FNC Bancorp,Inc.","Director & Chairman of the Board of FNC Bancorp,Inc.",Robert L. Cation,,,2014,Retired,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Milton G. Clements,,"Clements,Purvis & Stewart Properties",2014,CPA,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Esco Industries,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Panel Craft,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Esco Laminating Texas,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Ellis & Ellis,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,E & E Timberlands,2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Mallory S. Smith,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,"R.W. Griffin Feed,Seed",& Fertilizer,"Inc.,2014",Executive
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,"Coffee County Gin Co.,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,"Four Corners Gin,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,"Diversified Ag Service,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,E & E Timberlands,2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,"R.W. Griffin Industries,LLC",2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.",Ralph G. Evans,,Dover Hall Plantation,2014,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","Arthur C. Farrar,Jr.",,,2014,Retired,3069633
"FNC Bancorp,Inc.","V Chairman of FNC Bancorp,Inc.",Norman E. Fletcher,,"N.F. Properties,Inc.",2014,Executive,3069633
"FNC Bancorp,Inc.","V Chairman of FNC Bancorp,Inc.",Norman E. Fletcher,,A & N Investments,2014,Executive,3069633
"FNC Bancorp,Inc.","V Chairman of FNC Bancorp,Inc.",Norman E. Fletcher,,Douglas Metal Inc.,2014,Executive,3069633
"FNC Bancorp,Inc.","V Chairman of FNC Bancorp,Inc.",Norman E. Fletcher,,Fletcher & Stone,2014,Executive,3069633
"FNC Bancorp,Inc.","V Chairman of FNC Bancorp,Inc.",Norman E. Fletcher,,Fletcher-Allen Properties LLC,2014,Executive,3069633
"FNC Bancorp,Inc.","Assistant Secretary of FNC Bancorp,Inc.",Dawn Bridges,,"H & P Ice Co.,Inc.",2014,,3069633
"FNC Bancorp,Inc.","President,CEO and Director of FNC Bancorp","Inc.,Dale W. Morris",,,2014,,3069633
"FNC Bancorp,Inc.","Assistant Secretary of FNC Bancorp,Inc.",Rose Pope,,,2014,,3069633
"FNC Bancorp,Inc.",,Jeffery W. Johnson,,,2014,Retired,3069633
"FNC Bancorp,Inc.","Director & Chairman of the Board of FNC Bancorp,Inc. and First National Bank of Coffee County",Robert L. Cation,,,2016,Retired,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc. and First National Bank of Coffee County",Milton G. Clements,Partner,"Clements,Purvis & Stewart Properties",2016,CPA,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",President,"Esco Industries,Inc.",2016,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",President,"Panel Craft,Inc.",2016,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",President,"Esco Laminating Texas,Inc.",2016,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",President,"Ellis & Ellis,Inc.",2016,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",,"Hickory Bluff Marina Properties,LLC",2016,Executive,3069633
"FNC Bancorp,Inc.","Director of FNC Bancorp,Inc.","William C. Ellis,Jr.",V President,E & E Timberlands,2016,Executive,3069633
