Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"Bankunited,Inc.""""",Director,John N. DiGiacomo,Director,"Placid Times Photography,LLC""""",2019
"Bankunited,Inc.""""",Director,Michael Dowling,"CEO,President and Trustee""""",Northwell Health,2019
"Bankunited,Inc.""""",Director,Douglas J. Pauls,Director,Essent Group,2019
"Bankunited,Inc.""""",Director,The Honorable A. Gail Prudenti (ret),n/a,n/a,2019
"Bankunited,Inc.""""",Director,"William S. Rubenstein,Esq.""""",n/a,n/a,2019
"Bankunited,Inc.""""",Director,"Sanjiv Sobti,Ph.D.""""",Director,Janak Services Corp.,2019
"Bankunited,Inc.""""",Director,Lynne Wines,n/a,n/a,2019
"BankUnited,Inc.""""","Chairman,President & CEO Director""""",Rajinder P. Singh,Director,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Director,Leslie N. Lunak,Chief Financial Officer,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",n/a,Thomas M. Cornish,Chief Operating Officer,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Director,Tere Blanca,Commercial Real Estate,Blanca Commercial Real Estate,2020
"BankUnited,Inc.""""",Director,John N. DiGiacomo,Director,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Director,Michael Dowling,"CEO,President and Trustee""""",Northwell Health,2020
"BankUnited,Inc.""""",Director,Douglas J. Pauls,Director,Essent Group,2020
"BankUnited,Inc.""""",Director,The Honorable A. Gail Prudenti (ret),n/a,n/a,2020
"BankUnited,Inc.""""",Director,"William S. Rubenstein,Esq.""""",Director,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Director,"Sanjiv Sobti,Ph.D.""""",Director,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Director,Lynne Wines,Director,"BankUnited,N.A.""""",2020
"BankUnited,Inc.""""",Investor,"BlackRock,Inc.""""",Asset Manager,n/a,2020
"BankUnited,Inc.""""",Investor,T.Rowe Price Associates,Investment Manager,n/a,2020
"BankUnited,Inc.""""",Investor,The Vanguard Group,Investment Advisor,n/a,2020
"BankUnited,Inc.""""","Chairman,President & CEO Director""""",Rajinder P. Singh,None,"BankUnited,N.A.""""",2022
"BankUnited,Inc.""""",Director,Leslie N. Lunak,Chief Financial Officer,"BankUnited,N.Α.""""",2022
"BankUnited,Inc.""""",Chief Operating Officer,Thomas M. Cornish,Chief Operating Officer,"BankUnited,N.A.""""",2022
"BankUnited,Inc.""""",Director,Tere Blanca,Chairman and CEO,Blanca Commercial Real Estate,2022
"BankUnited,Inc.""""",Director,John N. DiGiacomo,Owner,"Placid Times Photography,LLC""""",2022
"BankUnited,Inc.""""",Director,Michael Dowling,"CEO,President and Trustee""""",Northwell Health,2022
"BankUnited,Inc.""""",Director,Douglas J. Pauls,Director,Essent Group,2022
"BankUnited,Inc.""""",Director,The Honorable A. Gail Prudenti (ret),Director,"The Global Atlantic Financial Group,LLC""""",2022
"BankUnited,Inc.""""",Director,"William S. Rubenstein,Esq.""""",None,n/a,2022
"BankUnited,Inc.""""",Director,"Sanjiv Sobti,Ph.D.""""",None,n/a,2022
"BankUnited,Inc.""""",Director,Lynne Wines,None,n/a,2022
Bank of Central Florida Holding Company,Director,Howard D. Bayless,President,"Marcobay Construction,Inc./Lakeland FL""""",2016
Bank of Central Florida Holding Company,Director,Wesley L. Beck,Investor,Beckryger Capital Partners/Lakeland FL,2016
Bank of Central Florida Holding Company,Director,Virginia C. Harris,President,"Harris & Wright,P.A./Lakeland FL""""",2016
Bank of Central Florida Holding Company,Director,David D. Henderson,Member,Henderson Properties/Lakeland FL,2016
Bank of Central Florida Holding Company,Director,"M. Clayton Hollis,Jr.""""",President,Hollis Family Partnership/Lakeland FL,2016
Bank of Central Florida Holding Company,Director,Steven T. Moore,President,UBS Properties/Auburndale FL,2016
Bank of Central Florida Holding Company,"Chairman,President & Director""""",Paul J. Noris,n/a,n/a,2016
Bank of Central Florida Holding Company,Director,J. Greg Ruthven,Member,Ruthven Family Limited Partnership II/Lakeland FL,2016
Bank of Central Florida Holding Company,Director,Warren Shatzer,Investor,"Tapps Building,Inc./Columbia SC""""",2016
Bank of Central Florida Holding Company,Director,Tracy A. Wilson,Shareholder,Marriott International/Bethesda MD,2016
Bank of Central Florida Holding Company,Executive Vice President,James V. Dugger,Executive Vice President,n/a,2016
Bank of Central Florida Holding Company,Executive Vice President,Joseph Furnari,Executive Vice President,n/a,2016
Bank of Central Florida Holding Company,Executive Vice President,Robert P. Kenney,Executive Vice President,n/a,2016
Bank of Central Florida Holding Company,Executive Vice President,Robert R. Wedlock,Executive Vice President,n/a,2016
Bank of Central Florida Holding Company,Director,Howard D. Bayless,Director,"Marcobay Construction,Inc.""""",2017
Bank of Central Florida Holding Company,Director,Wesley L. Beck,Director,BecKryger Capital Partners,2017
Bank of Central Florida Holding Company,Director,Virginia C. Harris,Director,"Virginia C Harris,P.A.""""",2017
Bank of Central Florida Holding Company,Director,David D. Henderson,Director,Henderson Properties,2017
Bank of Central Florida Holding Company,Director,"M. Clayton Hollis,Jr.""""",Director,Hollis Family Partnership,2017
Bank of Central Florida Holding Company,Director,Steven T. Moore,Director,UBS Properties,2017
Bank of Central Florida Holding Company,Director,Paul J. Noris,"Chairman,President & CEO//Bank of Central Florida""""",n/a,2017
Bank of Central Florida Holding Company,Director,J. Greg Ruthven,Director,Ruthven Family Limited Partnership II,2017
Bank of Central Florida Holding Company,Director,"Carl Strang,III""""",Director,"Six/Ten,LLC""""",2017
Bank of Central Florida Holding Company,Director,Tracy A. Wilson,Executive,Marriott International,2017
Bank of Central Florida Holding Company,n/a,James V. Dugger,Executive Vice President/Chief Lending Officer,n/a,2017
Bank of Central Florida Holding Company,n/a,Joseph Furnari,Executive Vice President,n/a,2017
Bank of Central Florida Holding Company,n/a,Robert P. Kenney,Executive Vice President,n/a,2017
Bank of Central Florida Holding Company,n/a,Robert R. Wedlock,Executive Vice President,n/a,2017
Bank of Central Florida Holding Company,Director,Howard D. Bayless,Director,"Edgewood Partners,LLC/33%""""",2018
Bank of Central Florida Holding Company,Director,Wesley L. Beck,Director,Beckryger Capital Partners/50%,2018
Bank of Central Florida Holding Company,Director,Virginia C. Harris,Director,Virginia C Harris P.A./100%,2018
Bank of Central Florida Holding Company,Director,David D. Henderson,Director,Henderson Properties/50%,2018
Bank of Central Florida Holding Company,Director,"M. Clayton Hollis,Jr.""""",Director,"Thonotosassa Crossing,LLC/50%""""",2018
Bank of Central Florida Holding Company,Director,Steven T. Moore,Director,UBS Properties/41.99%,2018
Bank of Central Florida Holding Company,"Chairman,President & CEO""""",Paul J. Noris,None,n/a,2018
Bank of Central Florida Holding Company,Director,J. Greg Ruthven,Director,n/a,2018
Bank of Central Florida Holding Company,Executive Vice President/Chief Lending Officer,James V. Dugger,None,n/a,2018
Bank of Central Florida Holding Company,Executive Vice President,Joseph Furnari,None,n/a,2018
Bank of Central Florida Holding Company,Executive Vice President,Robert P. Kenney,None,n/a,2018
Bank of Central Florida Holding Company,Executive Vice President,Robert R. Wedlock,None,n/a,2018
Bank of Central Florida Holding Company,Director,"Carl Strang,III""""",CEO,"Six/Ten,LLC""","59%"",2018"""
Bank of Central Florida Holding Company,Director,Tracy A. Wilson,n/a,n/a,2018
Bank of Central Florida,Director,Howard D. Bayless,Director,"Marcobay Construction,Inc.""""",2019
Bank of Central Florida,Director,Wesley L. Beck,Director,BecKryger Capital Partners,2019
Bank of Central Florida,Director,Virginia C. Harris,Director,"Virginia C Harris,P.A.""""",2019
Bank of Central Florida,Director,David D. Henderson,Director,Henderson Properties,2019
Bank of Central Florida,Director,"M. Clayton Hollis,Jr.""""",Director,Baylis Consulting,2019
Bank of Central Florida,Director,Steven T. Moore,Director,UBS Properties,2019
Bank of Central Florida,"Chairman,President & CEO""""",Paul J. Noris,n/a,n/a,2019
Bank of Central Florida,Director,J. Greg Ruthven,Director,Ruthven Family Limited Partnership II,2019
Bank of Central Florida,Director,"Carl Strang,III""""",Director,"Six/Ten,LLC""""",2019
Bank of Central Florida,Director,Tracy A. Wilson,Director,Marriott International,2019
Bank of Central Florida,Executive Vice President,James V. Dugger,Executive Vice President,n/a,2019
Bank of Central Florida,Executive Vice President,Joseph Furnari,Executive Vice President,n/a,2019
Bank of Central Florida,Executive Vice President,Michelle R Netwal,n/a,n/a,2019
Bank of Central Florida,Executive Vice President,Robert R. Wedlock,n/a,n/a,2019
Bank of Central Florida,Executive Vice President,Scott Folsom,Executive Vice President,n/a,2019
Bank of Central Florida,President,David Moore,n/a,n/a,2019
Bank of Central Florida Holding Company,Director,Howard D. Bayless,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,Wesley L. Beck,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,Virginia C. Harris,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,"M. Clayton Hollis,Jr.""""",Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,Steven T. Moore,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,"Chairman,President & CEO""""",Paul J. Noris,"Chairman,President & CEO""""",Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,J. Greg Ruthven,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,"Carl Strang,III""""",Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,Tracy A. Wilson,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Director,Danielle Kucera,Director,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Executive Vice President,James V. Dugger,Executive Vice President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,Executive Vice President,Michelle R Netwal,Executive Vice President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,n/a,Robert R. Wedlock,Executive Vice President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,n/a,David Moore,President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,n/a,Lauren Fernandez,Executive Vice President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,n/a,James Kevin Riffey,Executive Vice President,Bank of Central Florida,2023
Bank of Central Florida Holding Company,n/a,Robert McCollum Jr,Executive Vice President,Bank of Central Florida,2023
"Bank of Commerce Holdings,Inc.""""","President/ CEO,Director""""",Charles O. Murphy,"Pres & CEO,Director""""",The Bank of Commerce,2015
"Bank of Commerce Holdings,Inc.""""",Secretary/ Treasurer,David J. Dillon,"EVP&CFO,Director""""",The Bank of Commerce,2015
"Bank of Commerce Holdings,Inc.""""",Commercial Real Estate Broker,Cathy L. Layton,Director/ Chairman,"Layton & Company,Inc.""""",2015
"Bank of Commerce Holdings,Inc.""""",Director,John K. Cannon,Director,The Bank of Commerce,2015
Bank of Erath Holding Company,Director & Chairman,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2015
Bank of Erath Holding Company,Director & Executive Vice President,Beth B. Melebeck,"Director,Executive Vice President Treasurer""""",n/a,2015
Bank of Erath Holding Company,Director Secretary,James M. Segura III,Director Secretary,n/a,2015
Bank of Erath Holding Company,Director,Dr. Howard Alleman,Director,n/a,2015
Bank of Erath Holding Company,Director,Vemon L. Caldwell III,Director,n/a,2015
Bank of Erath Holding Company,Director,"Paul G. Moresi,III""""",Director,n/a,2015
Bank of Erath Holding Company,Director,"Charley S. Steen,III""""",Director,n/a,2015
BANK OF ERATH HOLDING COMPANY,Director & Chairman,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2016
BANK OF ERATH HOLDING COMPANY,n/a,Beth B. Melebeck,"Director,Executive Vice President Treasurer""""",n/a,2016
BANK OF ERATH HOLDING COMPANY,Director,James M. Segura III,Director Secretary,n/a,2016
BANK OF ERATH HOLDING COMPANY,Director,Dr. Howard Alleman,Director,n/a,2016
BANK OF ERATH HOLDING COMPANY,Director,Vernon L. Caldwell III,Director,n/a,2016
BANK OF ERATH HOLDING COMPANY,Director,"Paul G. Moresi,III""""",Director,n/a,2016
BANK OF ERATH HOLDING COMPANY,Director,"Charley S. Steen,III""""",Director,n/a,2016
Bank of Erath,Director & Chairman,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2017
Bank of Erath,Director & Executive Vice President,Beth 8. Melebeck,"Director,Executive Vice President""""",Treasurer,2017
Bank of Erath,Director,James M. Segura III,Director,Secretary,2017
Bank of Erath,Director,Dr. Howard Alleman,Director,n/a,2017
Bank of Erath,Director,Vernon L. Caldwell III,Director,n/a,2017
Bank of Erath,Director,"Paul G. Moresi,III""""",Director,Attorney,2017
Bank of Erath,Director,"Charley S. Steen,III""""",Director,Business,2017
BANK OF ERATH HOLDING COMPANY,Director & Chairman,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2018
BANK OF ERATH HOLDING COMPANY,Director & President,Beth B. Melebeck,"Director,President Treasurer""""",n/a,2018
BANK OF ERATH HOLDING COMPANY,Director,James M. Segura III,Director Secretary,n/a,2018
BANK OF ERATH HOLDING COMPANY,Director,Dr. Howard Alleman,Director,n/a,2018
BANK OF ERATH HOLDING COMPANY,Director,Vernon L. Caldwell III,Director,n/a,2018
BANK OF ERATH HOLDING COMPANY,Director,"Paul G. Moresi,III""""",Director,n/a,2018
BANK OF ERATH HOLDING COMPANY,Director,"Charley S. Steen,III""""",Director,n/a,2018
BANK OF ERATH HOLDING COMPANY,CEO,"Paul G. Moresi,Jr.""""",Director & Chairman,Attorney,2019
BANK OF ERATH HOLDING COMPANY,Director & President,Beth B. Melebeck,"Director,President Treasurer""""",n/a,2019
BANK OF ERATH HOLDING COMPANY,Director Secretary,James M. Segura III,Director Secretary,n/a,2019
BANK OF ERATH HOLDING COMPANY,Director,Dr. Howard Alleman,Director,Retired Physician,2019
BANK OF ERATH HOLDING COMPANY,Director,Vernon L. Caldwell III.,Director,Real Estate,2019
BANK OF ERATH HOLDING COMPANY,Director,"Paul G. Moresi,11""""",Director,Attorney,2019
BANK OF ERATH HOLDING COMPANY,Director,"Charley S. Steen,III""""",Director,Business Owner,2019
BANK OF ERATH HOLDING COMPANY,CEO,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2020
BANK OF ERATH HOLDING COMPANY,Attorney,James M. Segura III,Director & Secretary,n/a,2020
BANK OF ERATH HOLDING COMPANY,Retired Physician,Dr. Howard Alleman,Director,n/a,2020
BANK OF ERATH HOLDING COMPANY,Real Estate,Vernon L. Caldwell III,Director,n/a,2020
BANK OF ERATH HOLDING COMPANY,Attorney,"Paul G. Moresi,III""""",Director,n/a,2020
BANK OF ERATH HOLDING COMPANY,Business Owner,"Charley S. Steen,III""""",Director,n/a,2020
BANK OF ERATH HOLDING COMPANY,CEO,"Paul G. Moresi,Jr.""""",Director & Chairman,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director & Chairman,James M. Segura III,n/a,n/a,2021
BANK OF ERATH HOLDING COMPANY,Secretary,Dr. Howard Alleman,Director,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director,Vernon L. Caldwell III,Director,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director,"Paul G. Moresi,III""""",Director,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director,"Charley S. Steen,III""""",Director,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director,Robert B. Johnson,Director,n/a,2021
BANK OF ERATH HOLDING COMPANY,Director Secretary,James M. Segura III,Director Secretary,n/a,2022
BANK OF ERATH HOLDING COMPANY,Director,Dr. Howard Alleman,Director,n/a,2022
BANK OF ERATH HOLDING COMPANY,Director,Vernon L. Caldwell III,Director,n/a,2022
BANK OF ERATH HOLDING COMPANY,Chairman of the Board Director,"Paul G. Moresi,III""""",Director,n/a,2022
BANK OF ERATH HOLDING COMPANY,Director,"Charley S. Steen,III""""",Director,n/a,2022
BANK OF ERATH HOLDING COMPANY,Director,Robert B. Johnson,Director,n/a,2022
BANK OF ERATH HOLDING COMPANY,Director,Michael P. Broussard,Director,n/a,2022
Barwick Bancorp Inc.,Director & Chairman,Kenneth Kresge,Director & Chairman,Barwick Banking Company,2023
Barwick Bancorp Inc.,Director,Robert McLeod,Director,Barwick Banking Company,2023
Barwick Bancorp Inc.,Director,Preston Sloan,Director,Barwick Banking Company,2023
Barwick Bancorp Inc.,Director & CEO,James Bange,CEO & President and Director,Barwick Banking Company,2023
Barwick Bancorp Inc.,Director & President,Chad Bowling,Executive Vice Chairman,Barwick Banking Company,2023
Barwick Bancorp Inc.,CFO,John Hodas,CFO,Flagler Just One More LLC,2023
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,"Burson,I Jackson Jr""""",Chairman of the Board & Director,None,2021
"Basile Bancshares,Inc.""""","Director,President""""","Johnson,John W""""",Director,"Principal/ Owner & Attorney,Clanton & Johnson""""",2021
"Basile Bancshares,Inc.""""",Director,"Johnson,William J""""",Director,None,2021
"Basile Bancshares,Inc.""""",Secretary,"Johnson,Dave T""""",Director,"Principal/ Owner & Attorney,Johnson Law Firm""""",2021
"BASILE BANCSHARES,INC.""""",Director/CEO,William J. Johnson,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Thomas C. Arceneaux,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Paul J. Baquet,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Todd Marcantel,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Brian P. Launey,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Kevin C. Latiolais,n/a,n/a,2022
"BASILE BANCSHARES,INC.""""",Director,Richard C. Fontenot,n/a,n/a,2022
"Basile Bancshares,Inc.""""",Director,WILLIAM J. JOHNSON,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,GREGORY G. FRUGE,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,ROBERT L. DUPRE,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,M. CLARK FRUGE,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,JAMES M. BULLER,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,LARRY P. DAIGLE,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,EUNA MAE YOUNG,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,LELAND LITTLE,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,RICHARD P. LEBLANC,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Director,DANIEL J. SCHNEIDER,n/a,n/a,2023
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,"Burson,I Jackson Jr""""",Chairman of the Board & Director,"I Jackson Burson,APLC""""",2014
"Basile Bancshares,Inc.""""","Director,Secretary""""","Johnson,John W""""",Director,Clanton & Johnson,2014
"Basile Bancshares,Inc.""""",Director,"Johnson,William J""""","President,CEO""""",Basile State Bank,2014
"Basile Bancshares,Inc.""""",n/a,"Stagg,Samuel J Jr""""",Director,n/a,2014
"Basile Bancshares,Inc.""""",n/a,"Vigee,Shelva""""",n/a,n/a,2014
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,"Burson,I Jackson Jr""""",Chairman of the Board & Director,"I Jackson Burson,APLC""""",2015
"Basile Bancshares,Inc.""""","Director,Secretary""""","Johnson,John W""""",Director,Clanton & Johnson,2015
"Basile Bancshares,Inc.""""",n/a,"Johnson,William J""""",Director,n/a,2015
"Basile Bancshares,Inc.""""",n/a,"Stagg,Samuel""","Jr"",Director""",n/a,2015
"Basile Bancshares,Inc.""""",n/a,"Vigee,Shelva""""",n/a,n/a,2015
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,"Burson,I Jackson Jr""""",Chairman of the Board & Director,n/a,2018
"Basile Bancshares,Inc.""""","Director,President""""","Johnson,John W""""",Director,Clanton & Johnson,2018
"Basile Bancshares,Inc.""""",n/a,"Johnson,William J""""",Director,n/a,2018
"Basile Bancshares,Inc.""""",n/a,"Johnson,Dave T""""",Director,Johnson Law Firm,2018
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,I. Jackson Burson Jr,Chairman of the Board & Director,n/a,2019
"Basile Bancshares,Inc.""""","Director,President""""",John W Johnson,Director,Clanton & Johnson,2019
"Basile Bancshares,Inc.""""",Director,William J Johnson,Director,n/a,2019
"Basile Bancshares,Inc.""""",Secretary,Dave T Johnson,Director,Johnson Law Firm,2019
"Basile Bancshares,Inc.""""",Chairman of the Board & Director,"Burson,I Jackson Jr""""",Chairman of the Board & Director,None,2020
"Basile Bancshares,Inc.""""","Director,President""""","Johnson,John W""""",Director,Clanton & Johnson,2020
"Basile Bancshares,Inc.""""",Director,"Johnson,William J""""",Director,None,2020
"Basile Bancshares,Inc.""""",Secretary,"Johnson,Dave T""""",Director,Johnson Law Firm,2020
BAYFIRST FINANCIAL CORP.,Director,George Apostolou,Director of First Home Bank,George Apostolou Construction Company,2021
BAYFIRST FINANCIAL CORP.,"EVP,Chief Credit Officer""""",Lewis Benner,"EVP,Chief Credit Officer of First Home Bank""""",n/a,2021
BAYFIRST FINANCIAL CORP.,Director,Derek S. Berset,Director of First Home Bank,"Comegys Insurance Agency,Inc.""""",2021
BAYFIRST FINANCIAL CORP.,Director,Mark S. Berset,N/A,"Comegys Insurance Agency,Inc.""""",2021
BAYFIRST FINANCIAL CORP.,Attorney,"Dennis R. DeLoach,III""""",Director of First Home Bank,"DeLoach,Hofstra & Cavonis""","PA"",2021"""
BAYFIRST FINANCIAL CORP.,Executive for Non-Profit Organization,Alexander Harris,Director of First Home Bank,"In Touch With Communities Around The World,Inc. d/b/a Arts Conservatory for Teens""""",2021
BAYFIRST FINANCIAL CORP.,Corporate Risk Management,Tarek Helal,Director of First Home Bank,Raymond James,2021
BAYFIRST FINANCIAL CORP.,N/A,Jeffrey M. Hunt,"EVP,Chief Strategy Officer of First Home Bank""""","Hunt Advisory Group,LLC""""",2021
BAYFIRST FINANCIAL CORP.,N/A,Brandi N. Jaber,"EVP,Residential Mortgage Division""""",N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,Anthony N. Leo,Director and CEO of First Home Bank,"Director- Presidential Bank,FSB""""",2021
BAYFIRST FINANCIAL CORP.,N/A,Matthew M. Luckey,"EVP,Chief Banking Officer of First Home Bank""""",N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,John A. Macaluso Lutz,"EVP,Chief Technology Officer of First Home Bank""""",N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,Robin L. Oliver,"EVP,Chief Operating Officer and Chief Financial Officer of First Home Bank""""",N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,Christos Politis,Director of First Home Bank,"Race Track One,LLC""""",2021
BAYFIRST FINANCIAL CORP.,N/A,Anthony Saravanos,Director of First Home Bank,"Anthony Saravanos,PA""""",2021
BAYFIRST FINANCIAL CORP.,N/A,Bradly W. Spoor,Director of First Home Bank,"Spoor Properties,LLC""""",2021
BAYFIRST FINANCIAL CORP.,N/A,Harold J. Winner,Director/ Chairman of First Home,N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,Sheryl WuDunn,Director of First Home Bank,N/A,2021
BAYFIRST FINANCIAL CORP.,N/A,Thomas G. Zernick,"President,First Home Bank""""",N/A,2021
BayFirst Financial Corp.,"EVP,Chief Credit Officer""""",Lewis Benner,n/a,n/a,2022
BayFirst Financial Corp.,Director,Derek S. Berset,Director of BayFirst National Bank,"(1) Franchise Alliance Network,LLC Percentage- 50%""""",2022
BayFirst Financial Corp.,Director,Mark S. Berset,n/a,"(1) Comegys Insurance Agency,Inc. Percentage-48%""""",2022
BayFirst Financial Corp.,Director,"Dennis R. DeLoach,III""""",Director of BayFirst National Bank,"(1) DeLoach,Hofstra & Cavonis""","PA Percentage-33%"",2022"""
BayFirst Financial Corp.,Director,Alexander Harris,Director of BayFirst National Bank,"(1) Three Oak Doors Enterprise,LLC Percentage-75%""""",2022
BayFirst Financial Corp.,Director,Tarek Helal,Director of BayFirst National Bank,"Senior Vice President,Corporate Risk Management - Products for Raymond James""""",2022
BayFirst Financial Corp.,"EVP,Chief Production Officer""""",Brandi N. Jaber,"EVP,Chief Production Officer of BayFirst National Bank""""",n/a,2022
BayFirst Financial Corp.,Director and CEO,Anthony N. Leo,Director and CEO of BayFirst National Bank,"Director- Presidential Bank,FSB""""",2022
BayFirst Financial Corp.,"EVP,Chief Technology Officer""""",John A. Macaluso,"EVP,Chief Technology Officer of BayFirst National Bank""""",n/a,2022
BayFirst Financial Corp.,"EVP,Chief Operating Officer and Chief Financial Officer""""",Robin L. Oliver,"EVP,Chief Operating Officer and Chief Financial Officer of BayFirst National Bank""""",n/a,2022
BayFirst Financial Corp.,Director,Christos Politis,Director of BayFirst National Bank,"1) Race Track One,LLC Percentage-25%""""",2022
BayFirst Financial Corp.,Director/ Chairman,Anthony Saravanos,Director/ Chairman of BayFirst National Bank,"1) Anthony Saravanos,PA Percentage-50%""""",2022
BayFirst Financial Corp.,"EVP,Chief Credit Officer""""",Lewis Benner,"EVP,Chief Credit Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,Director,Derek S. Berset,Director of BayFirst National Bank,"Comegys Insurance Agency,Inc.""""",2023
BayFirst Financial Corp.,Director,Mark S. Berset,n/a,"Comegys Insurance Agency,Inc.""""",2023
BayFirst Financial Corp.,Director,"Dennis R. DeLoach,III""""",Director of BayFirst National Bank,"DeLoach,Hofstra & Cavonis""","PA"",2023"""
BayFirst Financial Corp.,Director,Alexander Harris,Director of BayFirst National Bank,"In Touch With Communities Around The World,Inc.""""",2023
BayFirst Financial Corp.,Director,Tarek Helal,Director of BayFirst National Bank,Raymond James,2023
BayFirst Financial Corp.,"EVP,Chief Production Officer""""",Brandi N. Jaber,"EVP,Chief Production Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,"EVP,Chief Financial Officer""""",Scott J. McKim,"EVP,Chief Financial Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,Director,Anthony N. Leo,Director of BayFirst National Bank,"Presidential Bank,FSB""""",2023
BayFirst Financial Corp.,"EVP,Chief Technology Officer""""",John A. Macaluso,"EVP,Chief Technology Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,President & Chief Operating Officer,Robin L. Oliver,President & Chief Operating Officer,BayFirst National Bank,2023
BayFirst Financial Corp.,Director,Christos Politis,Director of BayFirst National Bank,"Race Track One,LLC""""",2023
BayFirst Financial Corp.,"EVP,Market President & Chief Lending Officer""""",Thomas G. Quale,"EVP,Market President & Chief Lending Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,Director/Chairman,Anthony Saravanos,Director/Chairman of BayFirst National Bank,"Anthony Saravanos,PA""""",2023
BayFirst Financial Corp.,Director,Bradly W. Spoor,Director of BayFirst National Bank,"Spoor Properties,LLC""""",2023
BayFirst Financial Corp.,"SVP,Chief Accounting Officer""""",Rhonda S. Tudor,"SVP,Chief Accounting Officer""""",BayFirst National Bank,2023
BayFirst Financial Corp.,Director,Sheryl WuDunn,Director of BayFirst National Bank,n/a,2023
BayFirst Financial Corp.,Director and CEO,Thomas G. Zernick,Director and CEO of BayFirst National Bank,n/a,2023
BayFirst Financial Corp.,Director,Barbara J. Zipperian,Director of BayFirst National Bank,n/a,2023
"BBVA Compass Bancshares,Inc.""""",Chairman of the Board,Manuel Sanchez Rodriguez,Chairman of the Board,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,Vice Chairman of the Board,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,Raul Santoro de Mattos Almeida,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,Charles E. McMahen,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,J. Terry Strange,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Director,Compass Bank,2015
